S-00001,BW,S-00001-154,156,156,BW,Body Weight,157.8,g,157.8,157.8,g,,14,2018-10-22,14
S-00001,BW,S-00001-154,157,157,BW,Body Weight,165.2,g,165.2,165.2,g,,15,2018-10-23,15
S-00001,BW,S-00001-154,158,158,BW,Body Weight,166.2,g,166.2,166.2,g,,16,2018-10-24,16
S-00001,BW,S-00001-154,159,159,BW,Body Weight,168.2,g,168.2,168.2,g,,17,2018-10-25,17
S-00001,BW,S-00001-154,160,160,BW,Body Weight,165.6,g,165.6,165.6,g,,18,2018-10-26,18
S-00001,BW,S-00001-154,161,161,BW,Body Weight,172.4,g,172.4,172.4,g,,19,2018-10-27,19
S-00001,BW,S-00001-154,162,162,BW,Body Weight,177.8,g,177.8,177.8,g,,20,2018-10-28,20
S-00001,BW,S-00001-154,163,163,BW,Body Weight,177.4,g,177.4,177.4,g,,21,2018-10-29,21
S-00001,BW,S-00001-154,164,164,BW,Body Weight,174.2,g,174.2,174.2,g,,22,2018-10-30,22
S-00001,BW,S-00001-154,165,165,BW,Body Weight,183.4,g,183.4,183.4,g,,23,2018-10-31,23
S-00001,BW,S-00001-154,166,166,BW,Body Weight,184.8,g,184.8,184.8,g,,24,2018-11-01,24
S-00001,BW,S-00001-154,167,167,BW,Body Weight,185.9,g,185.9,185.9,g,,25,2018-11-02,25
S-00001,BW,S-00001-154,168,168,BW,Body Weight,182.9,g,182.9,182.9,g,,26,2018-11-03,26
S-00001,BW,S-00001-154,169,169,BW,Body Weight,190.8,g,190.8,190.8,g,,27,2018-11-04,27
S-00001,BW,S-00001-154,170,170,BW,Body Weight,193.9,g,193.9,193.9,g,,28,2018-11-05,28
S-00001,BW,S-00001-154,171,171,BW,Body Weight,193.8,g,193.8,193.8,g,,29,2018-11-06,29
S-00001,BW,S-00001-154,172,172,BW,Body Weight,188.3,g,188.3,188.3,g,,30,2018-11-07,30
S-00001,BW,S-00001-154,173,173,BW,Body Weight,195.3,g,195.3,195.3,g,,31,2018-11-08,31
S-00001,BW,S-00001-154,174,174,BW,Body Weight,197.4,g,197.4,197.4,g,,32,2018-11-09,32
S-00001,BW,S-00001-154,175,175,BW,Body Weight,196.4,g,196.4,196.4,g,,33,2018-11-10,33
S-00001,BW,S-00001-154,176,176,BW,Body Weight,193.9,g,193.9,193.9,g,,34,2018-11-11,34
S-00001,BW,S-00001-154,177,177,BW,Body Weight,201.8,g,201.8,201.8,g,,35,2018-11-12,35
S-00001,BW,S-00001-154,178,178,BW,Body Weight,205.2,g,205.2,205.2,g,,36,2018-11-13,36
S-00001,BW,S-00001-154,179,179,BW,Body Weight,203.9,g,203.9,203.9,g,,37,2018-11-14,37
S-00001,BW,S-00001-154,180,180,BW,Body Weight,199.7,g,199.7,199.7,g,,38,2018-11-15,38
S-00001,BW,S-00001-154,181,181,BW,Body Weight,206.2,g,206.2,206.2,g,,39,2018-11-16,39
S-00001,BW,S-00001-154,182,182,BW,Body Weight,207.1,g,207.1,207.1,g,,40,2018-11-17,40
S-00001,BW,S-00001-154,183,183,BW,Body Weight,208.2,g,208.2,208.2,g,,41,2018-11-18,41
